"date","true","true_lag","model","lag","startdt","enddt","h","pred","forecastdate"
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,4,0.0275210741104075,2017-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,0.00892024312718934,2017-10-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,0.0304943043858724,2018-01-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,0.0280427848610863,2018-04-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,0.00643361446121836,2018-07-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,0.000749358378053556,2018-10-01
2020-04-01,NA,NA,"Случайный лес (N = 1000)",0,1996-01-01,2017-07-01,5,-0.00554573305903893,2019-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,0,0.0345003041896574,2018-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,1,0.0418669897049909,2018-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,2,0.0423190440019039,2018-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,3,0.0463650821416066,2018-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,4,0.0135365379162235,2018-01-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,4,0.0393216432469781,2018-04-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,4,0.0257379017733451,2018-07-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,4,0.0120101935108834,2018-10-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,1996-01-01,2017-10-01,4,0.0135427297766925,2019-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,0,0.0411713503646812,2018-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,1,0.0450747251109568,2018-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,2,0.044289364221174,2018-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,3,0.0338626938295624,2018-04-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,3,0.0350457191179094,2018-07-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,3,0.00462988692768863,2018-10-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,1996-01-01,2018-01-01,3,0.0249682950608195,2019-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,1996-01-01,2018-04-01,0,0.0538478616651387,2018-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,1996-01-01,2018-04-01,1,0.0425062095878647,2018-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2018-04-01,2,0.0255878596578592,2018-07-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,1996-01-01,2018-04-01,2,0.00323665938175526,2018-10-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,1996-01-01,2018-04-01,2,0.00180853913102287,2019-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,1996-01-01,2018-07-01,0,0.00167379496214411,2018-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2018-07-01,1,0.0209524505881561,2018-10-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,1996-01-01,2018-07-01,1,-0.026556450639239,2019-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,1996-01-01,2018-10-01,0,-0.0261992050556177,2019-01-01
2013-01-01,0.0425098488643128,238.748905763948,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,0,0.0425098488643128,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,1,0.0372127485951084,2013-01-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,2,0.0413775434272989,2013-01-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,3,0.0306905046504834,2013-01-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,4,0.0217890371176905,2013-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,5,0.0321103408735798,2013-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,6,0.0317220091848327,2013-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,7,0.0371340382854314,2013-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2012-10-01,8,0.0518053364193048,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,0,0.0294501829787031,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,1,0.0290057810895599,2013-04-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,2,0.0130240595726504,2013-04-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,3,0.0229579177146202,2013-04-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,4,0.0228731012388241,2013-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,5,0.0152874658116858,2013-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,6,0.0206916923072261,2013-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,7,0.0307477982339093,2013-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2013-01-01,8,0.0101091729977153,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,0,-0.00461840919667361,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,1,0.014446174278914,2013-07-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,2,0.0174749906766964,2013-07-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,3,0.0247548833218929,2013-07-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,4,0.0215901040612683,2013-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,5,0.0222943395366353,2013-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,6,0.033198559536626,2013-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,7,0.0266579025337789,2013-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2013-04-01,8,0.0242718108376782,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,0,0.00370582513951003,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,1,0.00902445351823736,2013-10-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,2,-0.00420487206237781,2013-10-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,3,-0.00609934400086603,2013-10-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,4,-0.00215764475633854,2013-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,5,0.027342419906133,2013-10-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,6,0.0259477509056736,2013-10-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,7,-0.0033639431371585,2013-10-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2013-07-01,8,-0.00922559437812166,2013-10-01
2014-01-01,0.00702621742640895,249.116895222166,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,0,0.00702621742640895,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,1,-0.0125152678347013,2014-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,2,-0.00961966458784655,2014-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,3,0.000990743541117993,2014-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,4,0.0125012819885834,2014-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,5,0.0155554914051854,2014-01-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,6,0.00788644203922477,2014-01-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,7,-0.00502637101729881,2014-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2013-10-01,8,-0.0323012369713922,2014-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,0,-0.034634865994441,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,1,-0.0259548866880126,2014-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,2,-0.00352132346864613,2014-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,3,0.0221973423423257,2014-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,4,0.00780903277195582,2014-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,5,0.00469497907235185,2014-04-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,6,-0.028637511929669,2014-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,7,-0.0291085812720207,2014-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2014-01-01,8,-0.0453059599264442,2014-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,0,-0.0228150482838966,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,1,-0.0390436777539186,2014-07-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,2,-0.018692447267888,2014-07-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,3,-0.00171256857807865,2014-07-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,4,-0.01556107737355,2014-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,5,-0.00903688150830922,2014-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,6,-0.0116065570194109,2014-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,7,-0.0286670477018422,2014-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2014-04-01,8,-0.0199974729953365,2014-07-01
2014-10-01,0.0329969924040047,579.706341269475,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,0,0.0329969924040047,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,1,-0.0580676745791933,2014-10-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,2,-0.0693859188106427,2014-10-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,3,-0.0606774773987642,2014-10-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,4,-0.0644031905797717,2014-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,5,-0.0400879633869402,2014-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,6,-0.0297746387765315,2014-10-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,7,0.00345552026056956,2014-10-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2014-07-01,8,0.00885623719395351,2014-10-01
2015-01-01,-0.0460400225763185,250.873408287695,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,0,-0.0460400225763185,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,1,-0.0863430015648976,2015-01-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,2,-0.0867796430889327,2015-01-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,3,-0.0647011447848767,2015-01-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,4,-0.0585002550986977,2015-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,5,-0.0462668159636636,2015-01-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,6,-0.0251495904022911,2015-01-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,7,-0.0207530439591985,2015-01-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2014-10-01,8,-0.00771393861832061,2015-01-01
2015-04-01,-0.117059876024648,339.784295186006,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,0,-0.117059876024648,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,1,-0.105452911833267,2015-04-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,2,-0.0895349362274701,2015-04-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,3,-0.0666931944986219,2015-04-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,4,-0.0308965623346123,2015-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,5,0.0243208163340875,2015-04-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,6,0.0376334709139723,2015-04-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,7,0.042427941683027,2015-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2015-01-01,8,0.0652991689610685,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,0,-0.146551896162042,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,1,-0.118774527646757,2015-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,2,-0.101156234443405,2015-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,3,-0.0963542978032447,2015-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,4,-0.0336068609365045,2015-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,5,-0.0285386460973769,2015-07-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,6,-0.00940757569145706,2015-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,7,0.0321184831115955,2015-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2015-04-01,8,0.052168938685014,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,0,-0.1179975823959,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,1,-0.109231653246247,2015-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,2,-0.0929956163327211,2015-10-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,3,-0.0548161598851602,2015-10-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,4,-0.002583249480985,2015-10-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,5,0.0136593909993398,2015-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,6,0.0456336827094148,2015-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,7,0.0515299728754022,2015-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2015-07-01,8,0.0514970178956339,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,0,-0.0990419548744283,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,1,-0.0319430694997363,2016-01-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,2,-0.0288485872443934,2016-01-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,3,-0.00204409946717053,2016-01-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,4,0.0257117614547571,2016-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,5,0.0328852195202488,2016-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,6,0.0375228801136723,2016-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,7,0.0488980959299503,2016-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2015-10-01,8,0.0462695803525441,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,0,-0.00865417594314087,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,1,-0.0123469875591539,2016-04-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,2,-0.000952211118678884,2016-04-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,3,0.00484048881117986,2016-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,4,0.000856609935808243,2016-04-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,5,-0.0157109335091687,2016-04-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,6,-0.0147799975796173,2016-04-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,7,-0.0104981960751005,2016-04-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2016-01-01,8,0.0119401938464052,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,0,0.0165646440487679,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,1,0.00670533431747403,2016-07-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,2,0.0235234816652387,2016-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,3,0.0395914807604851,2016-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,4,0.023961748182509,2016-07-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,5,0.018925254157971,2016-07-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,6,0.00407780109247887,2016-07-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,7,0.00217651476907012,2016-07-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2016-04-01,8,0.0274950215289984,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,0,0.0618584885869385,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,1,0.00313226648423308,2016-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,2,0.0396749609170686,2016-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,3,0.032630518943741,2016-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,4,0.0230377726601099,2016-10-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,5,0.00410144337929164,2016-10-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,6,-0.00303282733979587,2016-10-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,7,0.00327874398565623,2016-10-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2016-07-01,8,0.0349435375065018,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,0,0.113658460895853,2017-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,1,0.0585564096870988,2017-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,2,0.0598348184749488,2017-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,3,0.0370241922484911,2017-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,4,0.0165251708070664,2017-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,5,0.0170191110128114,2017-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,6,0.0144232899432994,2017-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,7,0.0155714427432448,2017-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.0128130058500254,2017-01-01
2019-04-01,NA,342.013447086124,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.00539362246416574,2017-04-01
2019-07-01,NA,372.531061988077,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.00493892633257418,2017-07-01
2019-10-01,NA,569.964869168565,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.00134918941870476,2017-10-01
2020-01-01,NA,245.139158955405,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.0362910980267386,2018-01-01
2020-04-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.021439495933606,2018-04-01
2020-07-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.00341300121599144,2018-07-01
2020-10-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.0120557169136994,2018-10-01
2021-01-01,NA,NA,"Случайный лес (N = 1000)",0,2000-01-01,2016-10-01,8,0.00844527573977916,2019-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,0,0.0910817665046072,2017-04-01
2017-07-01,0.0485977604995622,336.256681067974,"Случайный лес (N = 1000)",0,2000-01-01,2017-01-01,1,0.0694222617743422,2017-04-01
