Date,Open,Max,Min,Close,"Trading Volume, USD","Market Capitalization, USD",
04.12.2008,603.33,616.24,592.70,599.96,5281789,54178288218,
03.12.2008,617.86,620.39,602.97,603.33,7488475,54482438699,
02.12.2008,630.91,630.91,599.42,618.26,16451089,55830293926,
01.12.2008,658.37,660.06,631.84,631.84,6555004,57056239544,
28.11.2008,674.27,677.96,650.52,658.14,16689725,59431350880,
27.11.2008,658.79,691.11,658.79,674.14,9179104,60876146962,
26.11.2008,683.53,683.53,656.45,658.63,5373963,59476198306,
25.11.2008,626.42,695.17,626.42,692.51,12495839,62535362098,
24.11.2008,580.12,627.38,574.94,624.91,10508968,56431095343,
21.11.2008,560.88,586.91,560.88,580.12,18620039,52386520152,
20.11.2008,603.52,603.52,552.09,561.14,15237718,50671981142,
19.11.2008,601.85,608.62,588.72,605.84,20404053,54709103822,
18.11.2008,603.75,607.31,570.67,601.76,10858733,54340734328,
17.11.2008,643.54,643.54,604.89,605.56,6055744,54683588693,
14.11.2008,629.93,677.03,629.93,644.02,19224540,58156173550,
13.11.2008,631.55,633.34,598.35,619.91,43010823,55979451038,
12.11.2008,718.02,718.02,634.94,634.94,2501402,57336874872,
11.11.2008,810.79,810.79,725.89,725.89,12323598,65549269399,
10.11.2008,773.55,833.87,773.55,812.58,9715231,73377709858,
07.11.2008,777.52,777.67,758.65,760.62,5941943,68686013345,
06.11.2008,822.64,822.64,766.00,777.52,13301502,70211552155,
05.11.2008,818.14,884.54,818.14,829.80,20381306,74933313864,
01.11.2008,777.56,815.82,777.56,802.39,4797960,72458090807,
31.10.2008,758.71,775.64,741.89,773.37,12296298,69836782254,
30.10.2008,644.84,764.18,644.84,758.71,13576902,68513088482,
29.10.2008,574.87,646.70,574.87,644.00,8475573,58154420689,
28.10.2008,551.96,579.72,549.06,575.64,16746382,51982060567,
24.10.2008,636.54,636.54,549.43,549.43,6361178,49615121235,
23.10.2008,665.78,671.83,636.54,636.54,8751215,57480664013,
22.10.2008,717.18,717.18,665.78,665.78,7157816,60121825598,
21.10.2008,704.80,734.60,704.80,717.18,7593268,64763355877,
20.10.2008,667.76,721.50,667.76,700.41,6859650,63249104906,
17.10.2008,714.32,731.82,667.62,667.62,7067552,60287370750,
16.10.2008,787.54,787.54,706.87,713.90,14135697,64466911346,
15.10.2008,869.61,869.61,787.34,788.98,7254627,71246972468,
14.10.2008,800.56,871.33,800.56,869.51,10489789,78519280578,
13.10.2008,843.81,843.81,789.15,791.20,13347050,71447175504,
09.10.2008,765.90,864.29,765.90,844.75,11538722,76282626266,
08.10.2008,854.94,854.94,759.40,761.63,1994413,68777373549,
07.10.2008,866.39,900.76,825.03,858.16,6127426,77493817572,
06.10.2008,1070.27,1070.27,865.55,866.39,11857051,78237250076,
03.10.2008,1151.68,1151.68,1062.69,1070.98,9945719,96711798806,
02.10.2008,1188.21,1194.07,1152.70,1152.70,19236151,104091758083,
01.10.2008,1211.90,1227.25,1189.06,1189.06,10313192,107375269477,
30.09.2008,1193.53,1211.84,1150.53,1211.84,21898469,109431748281,
29.09.2008,1285.47,1285.47,1194.11,1194.11,34576957,107831315690,
26.09.2008,1306.13,1306.87,1275.10,1285.47,13241700,116081264988,
25.09.2008,1315.43,1317.08,1284.57,1304.99,18477138,117844176271,
24.09.2008,1272.79,1334.75,1272.79,1315.43,20146710,118786368355,
23.09.2008,1309.50,1309.50,1263.60,1272.13,27956664,114876802631,
22.09.2008,1295.83,1327.39,1295.83,1309.50,22350597,118251360383,
19.09.2008,1064.02,1299.55,1064.02,1295.91,13354575,117023708863,
18.09.2008,1058.84,1058.84,1058.84,1058.84,,95616015243,
17.09.2008,1129.96,1145.93,1058.84,1058.84,5845908,95616015243,
16.09.2008,1274.91,1274.91,1129.28,1131.12,23633017,102142714682,
15.09.2008,1340.23,1340.23,1245.82,1277.60,25213703,115370505994,
12.09.2008,1298.08,1359.94,1295.66,1341.75,27955307,113832031169,
11.09.2008,1334.24,1351.06,1298.08,1298.08,16450627,110126922465,
10.09.2008,1393.97,1393.97,1309.49,1334.33,30524473,113201963126,
09.09.2008,1508.41,1508.41,1394.94,1395.11,28018683,118358404697,
08.09.2008,1471.53,1528.40,1471.53,1508.41,16921239,127970755309,
05.09.2008,1525.92,1525.92,1407.35,1469.15,40086705,124640486901,
04.09.2008,1588.91,1604.22,1525.97,1526.57,31366673,129511855075,
03.09.2008,1659.48,1659.48,1589.19,1589.19,34095748,134823825951,
02.09.2008,1665.78,1667.23,1641.76,1659.65,30585230,140801876669,
01.09.2008,1643.04,1675.06,1633.41,1666.52,21943333,141384579688,
29.08.2008,1653.99,1653.99,1630.50,1646.14,39237339,139655962588,
28.08.2008,1589.05,1654.19,1589.05,1653.99,27973707,140321354453,
27.08.2008,1582.76,1611.66,1557.87,1589.05,44191390,134812303134,
26.08.2008,1646.41,1646.41,1547.10,1579.12,28775379,133970012757,
25.08.2008,1700.71,1702.89,1646.83,1647.67,20510288,139785383822,
22.08.2008,1722.41,1736.02,1701.61,1701.61,34516291,144361529256,
21.08.2008,1713.59,1729.22,1680.27,1722.41,41451558,146125996847,
20.08.2008,1685.78,1713.50,1685.78,1713.50,41402626,145370046360,
19.08.2008,1777.77,1777.77,1678.16,1685.60,48051229,143003695775,
18.08.2008,1786.26,1802.87,1778.29,1778.29,11885706,150866652759,
15.08.2008,1795.31,1797.96,1775.30,1785.36,18475908,151467061374,
14.08.2008,1776.06,1814.45,1776.06,1795.23,21633435,152303777174,
13.08.2008,1800.96,1811.47,1776.06,1776.06,42861728,150677640255,
12.08.2008,1742.57,1810.62,1733.29,1803.82,45250417,153032885340,
11.08.2008,1722.61,1742.96,1648.53,1742.96,52668898,147869503944,
08.08.2008,1839.40,1839.40,1720.84,1722.71,46764850,146151515897,
07.08.2008,1814.60,1855.93,1814.60,1842.58,26947290,156321083715,
06.08.2008,1812.48,1843.06,1763.97,1814.60,48887715,153947471038,
05.08.2008,1891.54,1891.54,1810.93,1812.00,45342795,153726740462,
04.08.2008,1941.49,1942.39,1895.86,1895.86,77472723,160841275649,
01.08.2008,1965.53,1966.16,1927.87,1941.73,30384921,164733156193,
31.07.2008,1954.92,1996.81,1954.30,1966.68,35918674,166849312696,
30.07.2008,1897.73,1952.75,1897.73,1949.03,41921630,165351925517,
29.07.2008,1927.30,1927.30,1881.06,1896.28,35225721,160876736121,
28.07.2008,1951.18,1983.88,1926.27,1928.74,60854947,163630761935,
25.07.2008,2058.24,2058.24,1951.29,1951.29,57454575,165544035253,
24.07.2008,2111.46,2111.72,2066.70,2066.70,32689555,175335388444,
23.07.2008,2125.11,2129.02,2106.92,2111.93,21213130,179172466387,
22.07.2008,2144.18,2144.47,2120.67,2123.66,28192355,180167282873,
21.07.2008,2135.38,2156.58,2131.00,2144.18,26465228,181908406914,
18.07.2008,2222.49,2222.49,2132.02,2135.38,56264506,181162125789,
17.07.2008,2175.62,2226.80,2175.62,2223.48,50743641,188635940261,
16.07.2008,2173.46,2177.69,2146.89,2175.46,34053543,184562055110,
15.07.2008,2207.97,2207.97,2170.26,2174.22,46741228,184457147776,
14.07.2008,2165.27,2209.50,2165.27,2208.06,36899099,187327875717,
11.07.2008,2186.35,2202.92,2161.32,2167.18,49715058,183860182652,
10.07.2008,2177.91,2191.74,2163.44,2186.35,52551758,185486402929,
09.07.2008,2175.02,2189.55,2172.54,2178.90,32259942,184854283207,
08.07.2008,2188.43,2188.43,2150.02,2175.02,44489518,184524539712,
07.07.2008,2187.65,2207.90,2187.65,2189.03,33587740,185713650547,
04.07.2008,2216.35,2233.29,2187.44,2187.65,40438598,185596521379,
03.07.2008,2250.96,2250.96,2211.73,2211.73,49759103,187639303258,
02.07.2008,2242.51,2262.79,2242.51,2255.46,40376438,191349191351,
01.07.2008,2303.11,2306.79,2241.78,2242.74,44568979,190269997436,
30.06.2008,2318.61,2333.53,2297.00,2303.34,42688316,195411686090,
27.06.2008,2307.95,2321.00,2280.33,2318.61,56877580,196706462923,
26.06.2008,2310.76,2321.98,2302.87,2308.76,51449503,195871151722,
25.06.2008,2308.88,2325.61,2301.39,2310.73,37956976,196038719983,
24.06.2008,2342.39,2347.09,2307.44,2308.88,53898682,195881448982,
23.06.2008,2383.88,2383.88,2340.83,2342.39,40238191,198723953247,
20.06.2008,2400.09,2400.60,2384.75,2384.75,43342574,202317943919,
19.06.2008,2402.74,2408.89,2392.88,2400.84,31140724,203682971158,
18.06.2008,2399.72,2419.47,2398.70,2402.74,29634756,203844512047,
17.06.2008,2366.32,2401.07,2366.32,2399.15,30748099,203539640948,
16.06.2008,2356.48,2371.82,2356.48,2366.32,28973085,200754363519,
11.06.2008,2339.53,2359.39,2339.53,2356.71,45812168,209674261006,
10.06.2008,2357.79,2357.79,2324.95,2339.29,63816777,208124531282,
09.06.2008,2342.70,2367.98,2342.70,2357.79,24564508,209769739480,
07.06.2008,2377.91,2377.91,2342.70,2342.70,12087750,208427735910,
06.06.2008,2358.20,2396.79,2358.20,2377.91,51037811,211560489238,
05.06.2008,2352.01,2358.04,2334.37,2351.78,37704491,209235357242,
04.06.2008,2427.58,2427.58,2344.68,2353.49,79420396,209387460883,
03.06.2008,2451.41,2451.41,2429.47,2429.47,41315833,216147294992,
02.06.2008,2459.90,2464.59,2441.05,2452.76,39802320,218219793526,
30.05.2008,2439.36,2461.58,2428.47,2459.88,47025601,218852560544,
29.05.2008,2398.61,2446.49,2398.61,2439.03,57472789,216998036521,
28.05.2008,2389.62,2396.87,2368.68,2396.87,26010568,213246713393,
27.05.2008,2436.56,2459.55,2387.86,2390.60,56990709,212689454789,
26.05.2008,2431.23,2441.93,2417.63,2436.56,49171936,216778105126,
23.05.2008,2433.07,2443.02,2412.71,2435.20,27012687,216656928844,
22.05.2008,2468.61,2490.76,2426.94,2433.07,50553728,216467654465,
21.05.2008,2451.24,2484.24,2449.02,2467.81,52587285,219558341409,
20.05.2008,2487.98,2487.98,2446.45,2453.12,58825584,218251664896,
19.05.2008,2478.88,2498.10,2465.04,2487.92,59440696,221347243491,
16.05.2008,2411.95,2478.87,2411.95,2478.87,52205805,220542504752,
15.05.2008,2406.16,2439.05,2403.78,2411.95,56379721,214588911375,
14.05.2008,2339.57,2406.05,2328.60,2406.05,59104613,214063685285,
13.05.2008,2321.16,2339.85,2306.00,2339.57,60509742,208148631150,
12.05.2008,2290.70,2321.69,2290.70,2321.14,79952256,206509142686,
08.05.2008,2201.47,2284.01,2191.20,2283.99,48107596,203203733195,
07.05.2008,2153.55,2201.49,2153.55,2201.47,36363569,195862418681,
06.05.2008,2141.35,2160.27,2141.24,2153.32,46587723,191578193460,
05.05.2008,2141.11,2149.16,2136.96,2141.35,32124918,190513197825,
04.05.2008,2122.50,2141.33,2122.50,2140.98,13882867,190480529485,
30.04.2008,2126.39,2127.16,2106.32,2122.50,37156516,195773970242,
29.04.2008,2150.82,2150.82,2126.57,2126.57,25203840,196149547906,
28.04.2008,2129.30,2155.25,2129.30,2150.82,25310917,198386294829,
25.04.2008,2102.83,2129.15,2102.83,2129.15,35193569,196387237168,
24.04.2008,2159.04,2159.04,2102.45,2102.45,60323564,193925338485,
23.04.2008,2166.65,2176.75,2145.24,2159.04,49142917,199144943787,
22.04.2008,2172.25,2176.40,2164.69,2166.23,38949610,199807898287,
21.04.2008,2176.03,2190.49,2170.75,2172.25,41839952,200363025173,
18.04.2008,2150.97,2184.73,2150.97,2175.92,65487109,200701976455,
17.04.2008,2160.63,2185.48,2146.73,2150.74,36415396,198379508800,
16.04.2008,2113.71,2161.52,2113.71,2160.76,44323838,199303099757,
15.04.2008,2091.48,2114.04,2090.90,2113.61,22586484,194954286950,
14.04.2008,2107.54,2107.54,2076.01,2091.09,31259975,192877315670,
11.04.2008,2132.96,2146.97,2106.31,2112.10,52637619,194815264299,
10.04.2008,2115.40,2134.72,2115.40,2132.50,50258111,196696505835,
09.04.2008,2089.77,2116.81,2089.34,2115.32,32452554,195112135574,
08.04.2008,2103.25,2107.48,2088.64,2089.77,48662973,192755402869,
07.04.2008,2059.61,2104.31,2059.61,2103.96,37207631,194064240446,
04.04.2008,2052.98,2064.45,2052.66,2059.05,26711757,189921393746,
03.04.2008,2069.64,2080.02,2052.75,2052.84,52408575,189349281369,
02.04.2008,2065.40,2073.75,2058.05,2069.64,47551524,190898978674,
01.04.2008,2053.97,2063.69,2035.85,2063.69,39180568,190349966238,
31.03.2008,2049.21,2056.58,2034.71,2053.93,51773831,189449589758,
28.03.2008,2030.13,2049.40,2030.13,2049.40,48304763,189031997475,
27.03.2008,1995.19,2044.80,1995.19,2030.13,70979705,187253937936,
26.03.2008,1993.95,2004.01,1991.07,1995.19,45179494,184031809841,
25.03.2008,2000.95,2017.93,1990.60,1993.94,42014107,183916577118,
24.03.2008,1964.65,2000.95,1954.27,2000.95,26468525,184562525204,
21.03.2008,1947.34,1972.09,1947.34,1964.65,30369012,181214243066,
20.03.2008,2012.03,2012.03,1942.44,1946.79,64217409,179567283269,
19.03.2008,2020.64,2037.78,2012.83,2016.44,55178307,185991863801,
18.03.2008,1990.94,2018.82,1983.28,2018.76,44408434,186205878326,
17.03.2008,2062.91,2062.91,1970.18,1990.84,59302352,183629995964,
14.03.2008,2059.44,2096.55,2059.44,2064.41,52451930,176426364403,
13.03.2008,2078.94,2078.94,2053.66,2059.35,77536152,175993726799,
12.03.2008,2060.48,2091.44,2060.48,2079.67,47026808,177730538428,
11.03.2008,2010.21,2059.12,2006.86,2058.39,42540909,175911777735,
07.03.2008,2050.46,2050.46,2010.44,2012.65,35676305,172002822399,
06.03.2008,2044.06,2064.17,2044.06,2050.46,41363334,175234377980,
05.03.2008,2018.88,2042.38,2010.01,2042.38,39067198,174543528002,
04.03.2008,2032.73,2051.94,2012.86,2018.88,91970537,172535283286,
03.03.2008,2017.47,2032.47,2010.72,2032.29,50258756,173680983610,
29.02.2008,2081.34,2096.25,2054.20,2063.94,56229657,176385884375,
28.02.2008,2096.44,2096.83,2078.75,2081.51,29077949,177887891906,
27.02.2008,2098.86,2116.31,2091.56,2096.44,45409768,179163572145,
26.02.2008,2080.58,2102.73,2080.58,2096.32,50056818,179153349240,
22.02.2008,2065.39,2087.00,2049.80,2079.72,57900062,177734518933,
21.02.2008,2022.22,2068.28,2022.22,2065.39,70606650,176510332152,
20.02.2008,2046.59,2046.68,2017.33,2020.92,43238307,172709897777,
19.02.2008,2027.51,2046.80,2016.61,2046.80,61884194,174921244055,
18.02.2008,1990.07,2026.23,1990.07,2026.17,45674679,173158613426,
15.02.2008,2024.69,2024.69,1985.84,1989.25,44833576,170003000569,
14.02.2008,2007.78,2034.84,2007.78,2025.14,46891641,173070259786,
13.02.2008,1980.90,2006.60,1956.49,2004.48,67601115,171304621504,
12.02.2008,1919.89,1981.23,1919.89,1980.84,47901358,169284685880,
11.02.2008,1870.93,1919.43,1870.93,1917.61,95628049,163880211404,
08.02.2008,1887.41,1908.99,1859.53,1870.93,52616805,159891106614,
07.02.2008,1947.01,1950.69,1870.30,1887.41,63402016,161299592830,
06.02.2008,1965.19,1965.19,1915.05,1947.19,86073866,166408894427,
05.02.2008,2012.76,2034.01,1959.17,1966.73,57219435,168078027477,
04.02.2008,1970.24,2013.88,1970.24,2012.76,65301430,172012183562,
01.02.2008,1910.67,1987.22,1910.67,1968.97,50698559,168269840475,
31.01.2008,1981.53,1983.44,1898.52,1906.97,39513568,162971348566,
30.01.2008,2009.71,2009.71,1979.90,1981.53,37202798,169343310740,
29.01.2008,1979.53,2009.91,1979.53,2009.71,71713099,171751455089,
28.01.2008,2031.78,2031.78,1970.07,1978.68,57919737,169099561520,
25.01.2008,1991.36,2037.25,1991.36,2033.09,57907326,173749781803,
24.01.2008,1902.57,1988.23,1902.57,1988.23,81914493,169916142818,
23.01.2008,1967.70,2016.52,1885.71,1890.88,86822951,161596133868,
22.01.2008,1988.73,2012.22,1883.28,1967.70,129646175,168161009487,
21.01.2008,2159.10,2159.10,1997.15,1999.83,89029999,170906985419,
18.01.2008,2174.78,2174.78,2137.95,2159.10,87192863,184518273539,
17.01.2008,2225.17,2225.26,2157.94,2174.78,112294151,185858893065,
16.01.2008,2328.01,2328.01,2214.33,2225.46,82376080,190189755927,
15.01.2008,2339.79,2345.45,2328.72,2330.87,53886307,199197799030,
14.01.2008,2313.90,2339.79,2309.10,2339.79,63777731,199960065190,
11.01.2008,2303.71,2313.90,2296.24,2313.90,36917007,197747433655,
10.01.2008,2296.52,2308.66,2296.52,2306.87,24080218,197147000890,
09.01.2008,2300.79,2312.36,2290.79,2296.56,51918183,196266047528,
28.12.2007,2291.46,2292.96,2271.95,2290.51,44143265,195749021372,
27.12.2007,2283.17,2293.85,2280.32,2291.46,41203744,195830472768,
26.12.2007,2293.03,2293.03,2277.36,2283.08,20465079,195114283769,
25.12.2007,2303.28,2304.33,2291.15,2293.03,12994691,195964512908,
24.12.2007,2296.51,2307.62,2296.51,2303.28,17729037,196840178079,
21.12.2007,2283.54,2297.64,2283.54,2296.09,51064105,196225777769,
20.12.2007,2265.33,2283.95,2265.33,2283.28,39094111,195130830052,
19.12.2007,2269.09,2280.16,2253.83,2264.95,77364228,193564924461,
18.12.2007,2250.11,2270.94,2249.97,2269.09,45061278,193918732423,
17.12.2007,2269.53,2269.53,2233.37,2251.07,99053580,192378697382,
14.12.2007,2317.28,2325.11,2263.72,2269.53,62671122,199860525812,
13.12.2007,2359.81,2359.81,2317.28,2317.28,75007801,204064780084,
12.12.2007,2342.38,2360.15,2330.83,2359.85,70785682,207813766634,
11.12.2007,2331.85,2355.56,2331.85,2342.64,80692666,206298469443,
10.12.2007,2286.28,2333.00,2278.53,2330.45,106460384,205225240175,
07.12.2007,2258.97,2287.20,2258.97,2285.85,47796930,201296957713,
06.12.2007,2262.27,2276.48,2254.69,2259.14,68973437,198945247674,
05.12.2007,2204.30,2263.02,2204.30,2262.28,63115836,199221992653,
04.12.2007,2201.11,2208.73,2201.08,2204.42,70705357,194126191127,
03.12.2007,2218.44,2218.44,2199.82,2200.75,69529599,193803600531,
30.11.2007,2181.06,2220.11,2181.06,2220.11,64479077,195508319902,
29.11.2007,2172.67,2192.71,2172.67,2180.50,65321095,192020378812,
28.11.2007,2155.18,2168.12,2138.58,2168.11,61120418,190928748208,
27.11.2007,2176.65,2177.81,2153.44,2155.38,66937251,189807445432,
26.11.2007,2152.51,2188.20,2152.51,2177.07,59833756,191717805012,
23.11.2007,2135.93,2154.53,2135.93,2151.89,50937113,189500589463,
22.11.2007,2152.00,2155.06,2128.17,2135.93,43176509,188095065028,
21.11.2007,2180.22,2180.22,2148.41,2151.88,64958056,189499817193,
20.11.2007,2165.96,2180.53,2154.68,2180.22,75100975,191995725509,
19.11.2007,2189.59,2200.17,2165.50,2166.00,38423815,190742800068,
16.11.2007,2215.57,2215.57,2183.21,2189.37,78546415,192800801849,
15.11.2007,2243.59,2243.59,2217.95,2217.95,58866318,195317683791,
14.11.2007,2223.32,2249.78,2223.32,2244.11,90861752,197621224883,
13.11.2007,2242.19,2242.94,2221.75,2222.84,60657437,195748490264,
12.11.2007,2261.00,2268.27,2240.53,2243.04,47255096,197527328592,
09.11.2007,2288.15,2301.74,2262.11,2262.11,49583329,199206939248,
08.11.2007,2273.08,2291.87,2257.60,2288.15,57939384,201499541860,
07.11.2007,2268.92,2286.74,2268.92,2280.95,84088740,200865844971,
06.11.2007,2227.99,2268.92,2227.99,2268.92,57675606,199806239473,
02.11.2007,2220.11,2234.04,2208.69,2228.15,35382827,196216216718,
01.11.2007,2225.25,2258.63,2207.10,2220.16,80940920,195512917243,
31.10.2007,2206.34,2224.16,2205.82,2223.06,48342218,195767578633,
30.10.2007,2226.02,2226.02,2197.06,2206.34,39661564,194295556432,
29.10.2007,2195.82,2232.58,2195.82,2226.02,61218853,196028880085,
26.10.2007,2151.83,2194.17,2151.83,2194.12,65303948,193219071157,
25.10.2007,2123.48,2153.94,2122.65,2151.10,73541364,189431048717,
24.10.2007,2128.38,2128.38,2117.31,2123.36,39109293,186988453664,
23.10.2007,2099.88,2127.15,2099.88,2127.00,59798221,187308241746,
22.10.2007,2132.39,2132.39,2096.03,2098.57,55636028,184805379577,
19.10.2007,2136.48,2148.66,2135.37,2142.42,50754180,188666391191,
18.10.2007,2158.41,2163.53,2132.84,2136.53,47432543,188148237372,
17.10.2007,2157.48,2158.09,2143.17,2158.09,90756298,190046201693,
16.10.2007,2176.93,2178.57,2159.73,2159.84,61328420,190200343146,
15.10.2007,2163.15,2181.68,2163.15,2176.90,77742177,191703365097,
12.10.2007,2172.71,2172.71,2152.33,2163.11,42573727,190488719790,
11.10.2007,2143.69,2174.45,2143.69,2173.11,80503101,191368845613,
10.10.2007,2141.83,2159.59,2141.83,2143.69,83364791,188778655040,
09.10.2007,2130.17,2142.34,2117.34,2141.79,62825714,188610736507,
08.10.2007,2116.77,2133.68,2116.77,2130.20,48854395,187590390934,
05.10.2007,2090.15,2117.32,2090.15,2115.43,65135526,186289533060,
04.10.2007,2092.46,2096.06,2085.07,2090.08,58786077,184057697436,
03.10.2007,2108.57,2121.07,2092.98,2092.98,109927435,184312767667,
02.10.2007,2049.21,2108.89,2049.21,2108.57,89691294,185685899791,
01.10.2007,2071.80,2072.28,2039.64,2047.09,45739774,180271317487,
28.09.2007,2064.16,2075.25,2062.96,2071.80,58114461,182447429290,
27.09.2007,2050.09,2064.94,2050.09,2064.16,68332337,181774565515,
26.09.2007,2011.14,2049.45,2011.14,2049.45,45534589,180479774094,
25.09.2007,2042.30,2042.30,2008.22,2008.97,81503702,176915009763,
24.09.2007,2026.29,2048.06,2026.29,2042.20,84489605,179840725783,
21.09.2007,2014.95,2027.33,2013.20,2026.29,50772851,178440059917,
20.09.2007,2015.43,2017.72,2000.61,2015.19,88685043,177462166771,
19.09.2007,1943.74,2015.89,1943.74,2015.36,131646798,177477532935,
18.09.2007,1915.80,1938.70,1912.68,1938.52,42405202,170711069242,
17.09.2007,1940.03,1940.03,1912.95,1915.80,29044915,168710140335,
14.09.2007,1932.96,1945.49,1926.38,1943.25,55064772,187867789873,
13.09.2007,1900.33,1932.68,1900.33,1932.68,32639085,186845448108,
12.09.2007,1912.23,1919.50,1899.84,1899.95,33648486,183681433355,
11.09.2007,1898.40,1911.97,1898.40,1911.97,24327848,184843068793,
10.09.2007,1897.93,1898.94,1894.81,1898.26,34437499,183518387387,
07.09.2007,1920.81,1921.01,1896.17,1898.19,49913472,183511054080,
06.09.2007,1905.25,1921.13,1905.25,1920.88,39203585,185704701572,
05.09.2007,1909.63,1914.51,1903.56,1905.30,58751041,184198319759,
04.09.2007,1925.18,1925.18,1901.63,1904.76,43875921,184581205833,
03.09.2007,1920.33,1930.10,1917.65,1926.50,33798957,186688348723,
31.08.2007,1881.61,1921.83,1881.61,1919.89,60296558,186047446786,
30.08.2007,1874.33,1897.35,1874.33,1880.43,43766149,182223866230,
29.08.2007,1874.11,1874.11,1853.83,1871.54,39660690,181361568884,
28.08.2007,1895.71,1895.87,1877.10,1877.10,34132250,181900740939,
27.08.2007,1865.37,1896.93,1865.37,1895.71,55903335,183704442301,
24.08.2007,1863.66,1865.53,1851.53,1864.74,21421754,180703551612,
23.08.2007,1855.36,1880.04,1855.36,1864.59,57013155,180688994727,
22.08.2007,1820.83,1854.36,1820.83,1853.77,42383134,179639862375,
21.08.2007,1852.15,1852.91,1810.61,1820.65,70071077,176430214092,
20.08.2007,1856.49,1868.26,1851.87,1852.15,40331000,179483226196,
17.08.2007,1819.59,1863.59,1798.43,1860.70,69973575,180312003041,
16.08.2007,1886.82,1886.82,1817.15,1820.30,63059072,176396911729,
15.08.2007,1923.33,1923.33,1880.77,1886.83,98079060,182844117198,
14.08.2007,1927.63,1929.10,1922.77,1925.79,60384157,186619399640,
13.08.2007,1898.22,1931.49,1898.22,1927.63,43727532,186797324044,
10.08.2007,1935.08,1935.08,1882.50,1897.20,92776935,183848405912,
09.08.2007,1988.16,2002.64,1936.57,1939.00,50942294,187898838544,
08.08.2007,1953.58,1987.25,1953.58,1987.25,49483193,192575355271,
07.08.2007,1947.16,1967.34,1947.16,1951.80,40048785,189139532828,
06.08.2007,1963.01,1963.01,1941.55,1944.73,68583905,188454518278,
03.08.2007,1958.89,1976.65,1958.89,1970.75,56640459,190975511859,
02.08.2007,1947.80,1958.80,1944.34,1956.61,57499924,189606106227,
01.08.2007,1983.87,1983.87,1932.87,1946.34,81581560,188610795731,
31.07.2007,1961.38,1993.96,1961.38,1993.96,50532137,193224747835,
30.07.2007,1967.66,1976.23,1945.01,1961.04,78699831,190035039418,
27.07.2007,1993.70,1993.70,1941.04,1967.06,76117192,190618436450,
26.07.2007,2049.14,2055.74,1996.91,1996.91,55674950,193510706165,
25.07.2007,2049.32,2049.32,2025.06,2047.82,59441950,198444517426,
24.07.2007,2090.77,2091.24,2049.66,2050.15,71558266,198670439593,
23.07.2007,2069.62,2092.71,2061.61,2091.26,39394302,202654297940,
20.07.2007,2071.24,2088.04,2067.28,2069.93,32802318,200587353932,
19.07.2007,2036.75,2071.10,2036.51,2071.08,38820066,200698646232,
18.07.2007,2053.87,2053.87,2031.54,2036.59,36558343,197355917039,
17.07.2007,2066.21,2066.21,2042.91,2055.21,39167841,199160441522,
16.07.2007,2061.29,2068.60,2052.56,2066.74,47380490,200277542452,
13.07.2007,2050.31,2065.70,2050.31,2061.40,45348421,199760930622,
12.07.2007,1997.09,2049.56,1997.09,2049.18,63651465,198576055561,
11.07.2007,1977.42,1997.22,1974.30,1995.58,58360520,193382211547,
10.07.2007,1994.83,1996.76,1977.66,1977.85,78399744,191664012823,
09.07.2007,1974.74,2001.07,1974.74,1999.87,78317804,193797502514,
06.07.2007,1972.82,1974.66,1964.30,1974.66,37028917,191354473630,
05.07.2007,1943.54,1975.60,1943.54,1973.12,51993069,191205403585,
04.07.2007,1940.37,1944.61,1939.51,1943.29,53304500,188314744076,
03.07.2007,1911.77,1944.84,1911.77,1939.84,138271467,187980624719,
02.07.2007,1898.13,1912.93,1894.22,1911.75,77653326,185258923713,
29.06.2007,1894.46,1899.05,1887.41,1897.70,40579064,183896900183,
28.06.2007,1879.74,1897.44,1879.74,1894.16,40245222,183554080661,
27.06.2007,1896.83,1896.83,1875.07,1875.21,25043152,181717960919,
26.06.2007,1875.51,1899.46,1875.51,1897.30,63904308,183858019085,
25.06.2007,1894.62,1894.62,1874.97,1875.32,21907332,181728482910,
22.06.2007,1893.22,1898.08,1889.27,1896.10,36957507,183741926197,
21.06.2007,1915.11,1915.11,1893.18,1893.22,25143626,183462474379,
20.06.2007,1886.86,1916.76,1886.71,1915.44,34055749,185615810864,
19.06.2007,1896.07,1904.40,1885.72,1886.84,37663486,182844746278,
18.06.2007,1885.91,1899.19,1885.91,1896.67,44623441,183797032920,
15.06.2007,1870.55,1883.27,1861.49,1883.27,65126109,182498262260,
14.06.2007,1806.68,1870.11,1806.68,1870.11,58898755,174096571136,
13.06.2007,1798.25,1806.68,1785.70,1806.68,46141291,168191043909,
09.06.2007,1790.44,1799.29,1790.44,1798.49,31610808,167429281468,
08.06.2007,1803.11,1803.11,1779.66,1790.09,71672793,166646933192,
07.06.2007,1823.04,1826.32,1803.14,1803.59,36673482,167903964481,
06.06.2007,1834.04,1839.43,1816.81,1823.63,51654660,169769710761,
05.06.2007,1827.25,1848.22,1827.25,1833.66,47058898,170702710750,
04.06.2007,1829.91,1832.20,1817.82,1826.99,57008209,170081760798,
01.06.2007,1780.39,1829.89,1771.15,1829.50,105096266,170315369694,
31.05.2007,1726.93,1781.13,1726.93,1780.33,93461534,165738490227,
30.05.2007,1736.44,1736.44,1707.81,1724.69,40976139,160558905720,
29.05.2007,1770.06,1778.59,1734.53,1737.56,53035216,161757104607,
